what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317808001714
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317808003683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317808005471
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317808006631
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317808007611
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317808011185
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317808024112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317808026353
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317808027758
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317808028678
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1317808033076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1317808034852
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1317808037611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1317808038416
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317808039940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1317808040785
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1317808041736
